mbīē ngʉ̀',mbie3nguu1_g,.mp3
mbīē ntìè',mbie3ntie1_g,.mp3
mbīē zhínù,mbie3zhi2nu1,.mp3
mbíé',mbie2_g,.mp3
mbīē',mbie3_g,.mp3
mbīē'sī,mbie3_gsi3,.mp3
mbīēlèn,mbie3le1n,.mp3
mbīēnàb,mbie3na1b,.mp3
mbīènàm,mbi3e1na1m,.mp3
mbīēnàm,mbie3na1m,.mp3
mbīèncà',mbi3e1nca1_g,.mp3
mbíénə̀ə̀,mbie2neu11,.mp3
mbīēngʉ̀',mbie3nguu1_g,.mp3
mbīènkhʉ̄ɑ̄,mbi3e1nkhuuaf3,.mp3
mbīēnkhʉ̄ɑ̌,mbie3nkhuu1af3,.mp3
mbìēnshì,mbi1e3nshi1,.mp3
mbīēnsì,mbie3nsi1,.mp3
mbīèntēē,mbi3e1ntee3,.mp3
mbīēntēē,mbie3ntee3,.mp3
mbíésí,mbie2si2,.mp3
mbíésōk,mbie2so3k,.mp3
mbìètʉ̄ɑ̄,mbie1tuuaf3,.mp3
mbíh,mbi2h,.mp3
mbīh,mbi3h,.mp3
mbíí,mbii2,.mp3
mbìì,mbii1,.mp3
mbīī,mbii3,.mp3
mbíínkhʉ̄ɑ̄,mbii2nkhuuaf3,.mp3
mbīīsī,mbii3si3,.mp3
mbím,mbi2m,.mp3
mbǐmbɑ̀ɑ̀,mbi1i3mbaff1,.mp3
mbīmndù',mbi3mndu1_g,.mp3
mbìyā',mbi1ya3_g,.mp3
mbō,mbo3,.mp3
mbò',mbo1_g,.mp3
mbǒ'kwèlè',mbo7_gkwe1le1_g,.mp3
mbǒ'mbǒ',mbo7_gmbo7_g,.mp3
mbǒ'nkhù,mbo7_gnkhu1,.mp3
mbǒ'nshìè,mbo7_gnshie1,.mp3
mbōbtū,mbo3ptu3,.mp3
mbóh,mbo2h,.mp3
mbòh,mbo1h,.mp3
mbǒh,mbo7h,.mp3
mbōh,mbo3h,.mp3
mbǒhshʉ̄ɑ̄,mbo7hshuuaf3,.mp3
mbók,mbo2k,.mp3
mbǒk,mbo7k,.mp3
mbōk,mbo3k,.mp3
mbóklʉ̀',mbo2kluu1_g,.mp3
mbókmbɑ̀',mbo2kmbaf1_g,.mp3
mbókmbōk,mbo2kmbo3k,.mp3
mbókmvɑ̄h,mbo2kmvaf3h,.mp3
mbókmvə̄h,mbo2kmveu3h,.mp3
mbókncāt,mbo2knca3t,.mp3
mbókncò',mbo2knco1_g,.mp3
mbókndhī,mbo2kndhi3,.mp3
mbókndʉ̄ɑ̄,mbo2knduuaf3,.mp3
mbóknshì,mbo2knshi1,.mp3
mbóknzī,mbo2knzi3,.mp3
mbóksí,mbo2ksi2,.mp3
mbóktèn,mbo2kte1n,.mp3
mbòktèn,mbo1kte1n,.mp3
mbókzì',mbo2kzi1_g,.mp3
mbòlɔ̀,mbo1lo_star1,.mp3
mbóm,mbo2m,.mp3
mbòm,mbo1m,.mp3
mbôm,mbom,.mp3
mbōm,mbo3m,.mp3
mbômbō,mbo5mbo3,.mp3
mbómfɑ̀',mbo2mfaf1_g,.mp3
mbónzɑ̀',mbo2nzaf1_g,.mp3
mbòò,mboo1,.mp3
mbōò,mboo3_oo1,.mp3
mbōō,mboo3,.mp3
mbōòcàk,mboo3_oo1_ca1k,.mp3
mbòòmɑ̀,mboo1maf1,.mp3
mbōòmbìyā',mbo3o1mbi1ya3_g,.mp3
mbōònzhʉ̀',mbo3o1nzhuu1_g,.mp3
mbōòpè'è,mboo3_oo1_pe1_ge1,.mp3
mbōōsī,mboo3si3,.mp3
mbōòwèn,mboo3_oo1_we1n,.mp3
mbōōwèn,mboo3_we1n,.mp3
mbōō-wènòk,mboo3_we1no1k,.mp3
mbóp,mbo2p,.mp3
mbōp,mbo3p,.mp3
mbōpsī,mbo3psi3,.mp3
mbōsī,mbo3si3,.mp3
mbóthʉ̄,mbo2thuu3,.mp3
mbú,mbu2,.mp3
mbū,mbu33,.mp3
mbú',mbu2_g,.mp3
mbù',mbu1_g,.mp3
mbû',mbu5_g,.mp3
mbǔ',mbu7_g,.mp3
mbū',mbu3_g,.mp3
mbʉ̂',mbuu5_g,.mp3
mbʉ̄',mbuu3_g,.mp3
mbù' kʉ̀khʉ̀ɑ̄nkèn,mbu1_g_kuu1khuu1af3nke1n,.mp3
mbū' ndʉ̄',mbu3_gnduu3_g,.mp3
mbū' tōō,mbu3_gtoo3,.mp3
mbù'fhʉ́wèn,mbu1_gfhuu2we1n,.mp3
mbū'ghām,mbu3_ggha3m,.mp3
mbǔ'mbɑ̀ɑ̀,mbu7_gmbaff1,.mp3
mbù'mbhì,mbu1_gmbhi1,.mp3
mbǔ'mbhì,mbu7_gmbhi1,.mp3
mbū'mbō,mbu3_gmbo3,.mp3
mbú'mbū',mbu2_gmbu3_g,.mp3
mbù'mbù',mbu1_gmbu1_g,.mp3
mbù'ndhī,mbu1_gndhi3,.mp3
mbû'ngə̀',mbu5_gngeu1_g,.mp3
mbù'nkɑ̄ɑ̄,mbu1_gnkaff3,.mp3
mbǔ'nkèn,mbu7_gnke1n,.mp3
mbǔ'nkěnyēēsì,mbu7_gnke7n_yee3si1,.mp3
mbǔ'nkěnyīīsì,mbu7_gnke7n_yii3si1,.mp3
mbû'nshì,mbu5_gnshi1,.mp3
mbū'nshì,mbu3_gnshi1,.mp3
mbú'ntōk,mbu2_gnto3k,.mp3
mbǔ'ntōk,mbu7_gnto3k,.mp3
mbū'sī,mbu3_gsi3,.mp3
mbʉ̄'sī,mbuu2_gsi2,.mp3
mbǔ'tū,mbu7_gtu2,.mp3
mbù'vàm,mbu1_gva1m,.mp3
mbù'vàp,mbu1_gva1p,.mp3
mbʉ̂'wèn,mbuu5_gwe1n,.mp3
mbùà,mbua1,.mp3
mbūā,mbua3,.mp3
mbʉ́ɑ́,mbuuaf2,.mp3
mbʉ̀ɑ̀,mbuuaf1,.mp3
mbʉ̀ɑ̂,mbuu1af5,.mp3
mbʉ̄ɑ̄,mbuuaf3,.mp3
mbʉ̀ɑ̀',mbuuaf1_g,.mp3
mbʉ̄ɑ̄',mbuuaf3_g,.mp3
mbʉ̀ɑ̀' ndābɑ̀,mbuuaf1_gnda3baf1,.mp3
mbʉ̀ɑ̀' pʉ̀,mbuuaf1_gpuu1,.mp3
mbʉ̄ɑ̄'mbō,mbuuaf3_gmbo3,.mp3
mbʉ̄ɑ̄'sī,mbuuaf3_gsi3,.mp3
mbʉ̄ɑ̄ɑ̀,mbuuaf3af1,.mp3
mbʉ̄ɑ̄ɑ̄,mbuuaf3af3,.mp3
mbʉ̄ɑ̄ɑ̀lɑ̄',mbuuaf3af1laf3_g,.mp3
mbʉ̄ɑ̄ɑ̀mvī,mbuuaf3af1mvi3,.mp3
mbʉ̄ɑ̄ɑ̀nɑ̀',mbuuaf3af1naf1_g,.mp3
mbʉ̄ɑ̄ɑ̀nə̀ə̀,mbuuaf3af1neu11,.mp3
mbʉ̄ɑ̄ɑ̀zʉ̀',mbuuaf3af1zuu1_g,.mp3
mbʉ́ɑ́ghə̀ə̀,mbuuaf2gheu11,.mp3
mbʉ́ɑ́ghʉ̀,mbuuaf2ghuu1,.mp3
mbʉ̀ɑ̀mbʉ̀ɑ̀,mbuuaf1mbuuaf1,.mp3
mbʉ̄ɑ̀ndù',mbuu3af1ndu1_g,.mp3
mbʉ̄ɑ̂ndù',mbuu3af5ndu1_g,.mp3
mbʉ̄ɑ̄ndù',mbuuaf3ndu1_g,.mp3
mbūānì,mbua3ni1,.mp3
mbūɑ̄nì,mbuaf3ni1,.mp3
mbūānkhù,mbua3nkhu1,.mp3
mbūànkhʉ̄ɑ̄,mbu3a1nkhuuaf3,.mp3
mbʉ̄ɑ̄nshʉ̀',mbuaf3snhuu1_g,.mp3
mbūànzɑ̄,mbu3a1nzaf3,.mp3
mbūānzɑ̌,mbua3nzaf7,.mp3
mbūānzɑ̄,mbua3nzaf3,.mp3
mbūɑ̄nzɑ̄,mbuaf3nzaf3,.mp3
mbʉ́ɑ́sɑ̄',mbuuaf2saf3_g,.mp3
mbʉ̄ɑ̄shʉ̀',mbuuaf3shuu1_g,.mp3
mbūāsī,mbua3si3,.mp3
mbʉ́ɑ́sǒndhī,mbuuaf2so7ndhi3,.mp3
mbūātàp,mbua3ta1p,.mp3
mbʉ́ɑ́tìè,mbuuaf2tie1,.mp3
mbʉ́ɑ́yū',mbuuaf2yu3_g,.mp3
mbʉ̄h,mbuu3h,.mp3
mbʉ́hsí,mbuu2hsi2,.mp3
mbʉ̄mbɑ̀ɑ̀,mbuu3mbaff1,.mp3
mbūmbū,mbu3mbu3,.mp3
mbùmbū',mbu1mbu3_g,.mp3
mbúnkò,mbu2nko1,.mp3
mbútū,mbu2tu3,.mp3
mbùù,mbu11,.mp3
mbùū,mbu1u3,.mp3
mbʉ̄ʉ̄,mbuu33,.mp3
mbwén,mbwe2n,.mp3
mbwèn,mbwe1n,.mp3
mbwénɑ́,mbwe2naf2,.mp3
mè',me1_g,.mp3
mə̄b,meu3b,.mp3
mə̄bsī,meu3bsi3,.mp3
mèè,mee1,.mp3
mēē,mee3,.mp3
mèèsì,mee1si1,.mp3
mèh,me1h,.mp3
mə̀h,meu1h,.mp3
mèhnzhì,me1hnzhi1,.mp3
měhnzhì,me7hnzhi1,.mp3
mèhsì,me1hsi1,.mp3
mə̀hsì,meu1hsi1,.mp3
mə̄m,meu3m,.mp3
mēmmɑ̄,me3mmaf3,.mp3
mēmmbɑ̄',me3mbaf3_g,.mp3
mə̄msī,meu3msi3,.mp3
mèn,me1n,.mp3
mēn,me3n,.mp3
mēncwàǎkhù,me3n_cwa1a2khu1,.mp3
mēndɑ̀',me3ndaf1_g,.mp3
mēndɑ̀'ndɑ̀',me3ndaf1_gndaf1_g,.mp3
mēndām,me3nda3m,.mp3
mēndò',me3ndo1_g,.mp3
mēndòk,me3ndo1k,.mp3
mêndū,me5ndu3,.mp3
mēndū,me3ndu3,.mp3
mēnə̀ə̀lāk,me3neu11la3k,.mp3
mēnə̀ə̀nɑ̀',me3neu1naf1_g,.mp3
mēnə̀ə̀nāā,me3neu1naa3,.mp3
mēnə̀ə̀sìmɑ̀',me3neu11si1maf1_g,.mp3
mēnfə̀,me3nfeu1,.mp3
mēnfǐ,me3nfi7,.mp3
mēnfífí,me3nfi3fi2,.mp3
mēnfìí,me3nfi7,.mp3
mēnfʉ̀,me3nfuu1,.mp3
mēngāp,me3nga3p,.mp3
mēngāpnshì,me3nga3pnshi1,.mp3
mēngòò,me3ngoo1,.mp3
mēngòòndə̄b,me3ngoo1ndeu3b,.mp3
mēngòòndōm,me3ngoo1ndo3m,.mp3
mēngʉ̄nə̀ə̀,me3nguu3neu11,.mp3
mēnì,me3ni1,.mp3
mēnìá',me3ni1a2_g,.mp3
mēnìá'nə̀ə̀,me3ni1a2_gneu11,.mp3
mēnìá'tūpō,me3ni1a2_gtu3po3,.mp3
mēnkāā,me3nkaa3,.mp3
mēnkām,me3nka3m,.mp3
mēnkàmtú',me3nka1mtu2_g,.mp3
mēnkɛ̄ɛ̄,me3nkai33,.mp3
mēnkhʉ̄ɑ̄,me3nkhuuaf3,.mp3
mēnkōnshì,me3nko2nshi1,.mp3
mēnkwà',me3nkwa1_g,.mp3
mēnmbōō,me3nmboo3,.mp3
mēnmvī,me3nmvi3,.mp3
mēnmvʉ̄ɑ̄,me3nvuuaf3,.mp3
mēnmvʉ̄ɑ̄kò,me3nmvuuaf3ko1,.mp3
mēnnū,me3nu3,.mp3
mēnpə̌b,me3npeu7b,.mp3
mēnpǐ,me3npi7,.mp3
mēnsə̀,me3nseu11,.mp3
mēnsə̀b,me3nseu1b,.mp3
mēnsə̀ə̀,me3nseu11,.mp3
mēnsī,me3nsi3,.mp3
mênsīē,me5nsie3,.mp3
mēnsòm,me3nso1m,.mp3
mēnsūā,me3nsua3,.mp3
mēnsʉ̄ʉ̄,me3nsuu33,.mp3
mēntàb,me3nta1b,.mp3
mēntàm,me3nta1m,.mp3
mēntò',me3nto1_g,.mp3
mēn-wènmbā',me3n_we1n_mba3_g,.mp3
mēn-wú,me3n_wu2,.mp3
mēn-wū,me3n_wu3,.mp3
mēnzhì,me3nzhi1,.mp3
mēnzhʉ̀nzhʉ̀ɑ̀,me3nzhuu1nzhuuaf1,.mp3
mētò',me3nto1_g,.mp3
mɛ̀ɛ̀,mai11,.mp3
mfà,mfa1,.mp3
mfá',mfa2_g,.mp3
mfà',mfa1_g,.mp3
mfā',mfa3_g,.mp3
mfɑ́',mfaf2_g,.mp3
mfɑ̀',mfaf1_g,.mp3
mfɑ̌'kò,mfaf7_gko1,.mp3
mfɑ̌'mbèè,mfaf7_gmbee1,.mp3
mfɑ̌'mbō,mfaf7_gmbo3,.mp3
mfɑ̌'ndʉ̄ɑ̄,mfaf7_gnduuaf3,.mp3
mfɑ̌'nʉ̀ɑ̀,mfaf7_gnuuaf1,.mp3
mfɑ̌'pè'è,mfaf7_gpe1_ge1,.mp3
mfɑ̌'pě'nthʉ̄,mfaf7_gpe7_gnthuu3,.mp3
mfɑ̌'pə̌'nthʉ̄,mfaf7_gpeu7_gnthuu3,.mp3
mfɑ̌'pù',mfaf7_gpu1_g,.mp3
mfā'sī,mfa3_gsi3,.mp3
mfɑ̄'sī,mfaf3_gsi3,.mp3
mfɑ̀'sìkə̀'nkə́',mfaf1_gsi1keu1_gnkeu2_g,.mp3
mfɑ̀'sìkwè'nkwé',mfaf1_gsi1kwe1_gnkwe2_g,.mp3
mfɑ̀'sìpìì,mfaf1_gsi1pii1,.mp3
mfɑ̌'tū,mfaf7_gtu3,.mp3
mfāā,mfaa3,.mp3
mfáb,mfa2b,.mp3
mfābɑ̄,mfa3baf3,.mp3
mfāh,mfa3h,.mp3
mfɑ́h,mfaf2h,.mp3
mfɑ̌h,mfaf7h,.mp3
mfɑ̄h,mfaf3h,.mp3
mfāhlīē',mfa3hlie3_g,.mp3
mfāhlíé'nzɑ̄,mfa3hlie2_gnzaf3,.mp3
mfɑ̄hlwāā,mfaf2hlwaa3,.mp3
mfɑ̌hnzɑ̄,mfaf7hnzaf3,.mp3
mfāhnzhì,mfa3hnzhi1,.mp3
mfāhsī,mfa3hsi3,.mp3
mfák,mfa2k,.mp3
mfàk,mfa1k,.mp3
mfāk,mfa3k,.mp3
mfákndʉ̄',mfa2knduu3_g,.mp3
mfàkndʉ̄',mfa1knduu3_g,.mp3
mfáknshì,mfa2knshi1,.mp3
mfákntōk,mfa2knto3k,.mp3
mfáknù,mfa2knu1,.mp3
mfáksí,mfa2ksi2,.mp3
mfákzhínù,mfa2kzhi2nu1,.mp3
mfàlɑ̀,mfa1laf1,.mp3
mfám,mfa2m,.mp3
mfām,mfa3m,.mp3
mfámɑ́,mfa2maf2,.mp3
mfǎmfà,mfa7mfa1,.mp3
mfǎmfàm,mfa7mfa1m,.mp3
mfámfāt,mfa2mfa3t,.mp3
mfāmnshì,mfa3mnshi1,.mp3
mfǎmōh,mfa7mo3h,.mp3
mfámsí,mfa2msi2,.mp3
mfāmsī,mfa3msi3,.mp3
mfán,mfa2n,.mp3
mfɑ̌ʼnkâbsīē,mfaf7_gnka3bsie3,.mp3
mfɑ̌ʼnkâmsīē,mfaf7_gnka3msie3,.mp3
mfát,mfa2t,.mp3
mfât,mfa5t,.mp3
mfāt,mfa3t,.mp3
mfàtlɑ̀,mfa1laf1,.mp3
mfâtmbɑ̀ɑ̀,mfa5tmbaff1,.mp3
mfátmfāt,mfa2tmfa3t,.mp3
mfǎtmfàt,mfa7mfa1t,.mp3
mfâtmvēlɑ̀,mfa5tmve3laf1,.mp3
mfâtmvēnɑ̀,mfa5tmve3naf1,.mp3
mfâtngàpngàp,mfa5tnga1pnga1p,.mp3
mfátnshì,mfa2tnshi1,.mp3
mfátsí,mfa2tsi2,.mp3
mfātsī,mfa3tsi3,.mp3
mfə̀,mfeu1,.mp3
mféh,mfe2h,.mp3
mfēh,mfe3h,.mp3
mfə́h,mfeu2h,.mp3
mfə̄h,mfeu3h,.mp3
mfə̌mfə̀,mfeu7mfeu1,.mp3
mfén,mfe2n,.mp3
mfèn,mfe1n,.mp3
mfēn,mfe3n,.mp3
mfèn yɑ̀',mfe1n_yaf1_g,.mp3
mfèngə̀',mfe1ngeu1_g,.mp3
mfènhù,mfe1n_hu1,.mp3
mfènmbɑ̀ɑ̀,mfe1nmbaff1,.mp3
mfènmbʉ́ɑ́,mfe1nmbuuaf2,.mp3
mfěnmfèh,mfe7nmfe1n,.mp3
mfěnmò',mfe7nmo1_g,.mp3
mfènŋwɑ̀'nì,mfe1nn_star_waf1_gni1,.mp3
mfènshʉ̀ɑ̀',mfe1nshuuaf1_g,.mp3
mfēnsī,mfe3nsi3,.mp3
mféntèn,mfe2nte1n,.mp3
mfén-wèn,mfe2nwe1n,.mp3
mfèn-wèn,mfe1n_we1n,.mp3
mfèn-wū,mfe1n_wu3,.mp3
mfèn-yɑ̀',mfe1n_yaf1_g,.mp3
mfěnzɑ̄,mfe7nzaf3,.mp3
mfɛ̄h,mfai3h,.mp3
mfɛ̄hsī,mfai3hsi3,.mp3
mfhʉ́,mfhuu2,.mp3
mfhʉ̀,mfhuu1,.mp3
mfhʉ̌,mfhuu7,.mp3
mfhʉ̄,mfhuu3,.mp3
mfhʉ̄ nɑ́ wèn ntāh wèn,mfhuu3_naf2_we1n_nta3h_we1n,.mp3
mfhʉ́ɑ́,mfhuuaf2,.mp3
mfhʉ́ɑ́'sí,mfhuuaf2_gsi2,.mp3
mfhʉ́lɑ̄',mfhuu2laf3_g,.mp3
mfhʉ̄lwāā,mfhuu3lwaa3,.mp3
mfhʉ̌mfhʉ̀,mfhuu7mfhuu1,.mp3
mfhʉ̀nì,mfhuu1ni1,.mp3
mfhʉ́sí,mfhuu2si2,.mp3
mfhʉ̄sī,mfhuu3si3,.mp3
mfhʉ́sīē,mfhuu2sie3,.mp3
mfí,mfi2,.mp3
mfī,mfi3,.mp3
mfí tók wèn,mfi2_to2k_we1n,.mp3
mfí',mfi3_g,.mp3
mfī',mfi3_g,.mp3
mfí'mfī',mfi2_gmfi3_g,.mp3
mfī'nshù,mfi3_gnshu1,.mp3
mfí'sí,mfi2_gsi2,.mp3
mfī'sī,mfi3_gsi3,.mp3
mfīā,mfia3,.mp3
mfīāt,mfia3t,.mp3
mfīātsī,mfia3tsi3,.mp3
mfìè,mfie1,.mp3
mfíé',mfie2_g,.mp3
mfìènkàk,mfie1nka1k,.mp3
mfīfīāt,mfi3fia3t,.mp3
mfíh,mfi2h,.mp3
mfīī,mfii3,.mp3
mfīīsī,mfii3si3,.mp3
mfìmfì,mfi1mfi1,.mp3
mfīnjòò,mfi3njo11,.mp3
mfīt,mfi3t,.mp3
mfób,mfo2b,.mp3
mfōb,mfo3b,.mp3
mfōh,mfo3h,.mp3
mfōhnì,mfo3hni1,.mp3
mfōhsī,mfo3hsi3,.mp3
mfóm,mfo3m,.mp3
mfómsí,mfo3msi3,.mp3
mfóp,mfo2p,.mp3
mfōp,mfo3p,.mp3
mfōpnshì,mfo3pnshi1,.mp3
mfópsí,mfo2psi2,.mp3
mfōpsī,mfo3psi3,.mp3
mfōpsīwūɑ̄,mfo3psi3wuaf3,.mp3
mfʉ́,mfuu2,.mp3
mfʉ̀,mfuu1,.mp3
mfʉ́',mfuu2_g,.mp3
mfʉ̀',mfuu1_g,.mp3
mfʉ̀'nā,mfuu1_gna3,.mp3
mfʉ̀'ndʉ̄ɑ̄,mfuu1_gnduuaf3,.mp3
mfʉ̀'pè'è,mfuu1_gpe1_ge1,.mp3
mfʉ́'sí,mfuu2_gsi2,.mp3
mfʉ̀'thʉ̄,mfuu1_gthuu3,.mp3
mfúá,mfua2,.mp3
mfūā,mfua3,.mp3
mfʉ́ɑ́,mfuuaf2,.mp3
mfʉ̀ɑ̀,mfuuaf1,.mp3
mfʉ̄ɑ̄,mfuuaf3,.mp3
mfúá móh nɑ́ nù,mfua2_mo2h_naf2_nu1,.mp3
mfʉ́ɑ́',mfuuaf2_g,.mp3
mfʉ̀ɑ̀',mfuuaf1_g,.mp3
mfʉ̀ɑ̀'fōh,mfuuaf1_gfo3h,.mp3
mfʉ̀ɑ̀'mbàk,mfuuaf1_gmba1k,.mp3
mfʉ̀ɑ̀'nthī,mfuuaf1_gnthi3,.mp3
mfʉ́ɑ́'sí,mfuuaf2_gs2,.mp3
mfʉ̀ɑ̀'wèn,mfuuaf1_gwe1n,.mp3
mfʉ̀ɑ̀ghù,mfuuaf1ghu1,.mp3
mfʉ̀ɑ̀hù,mfuuaf1hu1,.mp3
mfùàlə̀ə̀,mfua1leu11,.mp3
mfʉ̀ɑ̀nkwàà,mfuuaf1nkwaa1,.mp3
mfūāsī,mfua3si3,.mp3
mfʉ́ɑ́sí,mfuuaf2si2,.mp3
mfʉ̄ɑ̄sī,mfuuaf3si3,.mp3
mfʉ́ɑ́wèn,mfuuaf2we1n,.mp3
mfʉ̀ɑ̀wèn,mfuuaf1we1n,.mp3
mfʉ̀ɑ̀zēn,mfuuaf1ze3n,.mp3
mfʉ̌mfʉ̀,mfuu7mfuu1,.mp3
mfʉ́ndʉ̄ɑ̄,mfuu2nduuaf3,.mp3
mfʉ́ní,mfuu2ni2,.mp3
mfʉ̀nì,mfuu1ni1,.mp3
mfʉ́sí,mfuu2si2,.mp3
mfʉ́ʉ́,mfuu22,.mp3
mì,mi1,.mp3
mī,mi13,.mp3
mīā,mia3,.mp3
mīālɑ̄',mia3laf3_g,.mp3
mīāngə̀',mia3ngeu1_g,.mp3
mīāngwè',mia3ngwe1_g,.mp3
mīātə̄b,mia3teu3b,.mp3
mīātōm,mia3to3m,.mp3
mìè,mie1,.mp3
míé'nāt,mie2_gna3,.mp3
mìènāk,mie1nna3k,.mp3
mìēndō,mi1e3ndo3,.mp3
mìèngʉ́,mie1nguu2,.mp3
mìènʉ́ɑ́,mie1nuuaf2,.mp3
mīī,mii3,.mp3
míímbàk,mii2mba1k,.mp3
mīīsì,mii3si1,.mp3
mīīsī,mii3si3,.mp3
mìmìè,mi1mie1,.mp3
mìntīē,mi1ntie3,.mp3
mmá',mma2_g,.mp3
mmā',mma3_g,.mp3
mmɑ́',mmaf2_g,.mp3
mmɑ́' nkhù,mmaf2_gnkhu1,.mp3
mmɑ̀'kwà',mmaf1_gkwa1_g,.mp3
mmɑ́'lāp,mmaf2_gla3p,.mp3
mmɑ́'mbō,mmaf2_gmbo3,.mp3
mmɑ́'ndhī,mmaf2_gndhi3,.mp3
mmɑ́'pò',mmaf2_gpo1_g,.mp3
mmá'sí,mma3_gsi3,.mp3
mmɑ́'sí,mmaf2_gsi2,.mp3
mmɑ́h,mmaf2h,.mp3
mmɑ́hsí,mmaf2hsi2,.mp3
mmāk,mma3k,.mp3
mmé',mme2_g,.mp3
mmə̄b,mmeu3b,.mp3
mmə̄bsī,mmeu3bsi3,.mp3
mméé,mmee2,.mp3
mméésí,mmee2si2,.mp3
mméh,mme2h,.mp3
mmə́h,mmeu2h,.mp3
mméhsí,mme2hsi2,.mp3
mmə́hsí,mmeu2hsi2,.mp3
mmə̄m,mmeu3m,.mp3
mmə̄msī,mmeu3msi3,.mp3
mmí,mmi2,.mp3
mmíé,mmie2,.mp3
mmíénāk,mmie2nna3k,.mp3
mmíénʉ́ɑ́,mmie2nnuuaf2,.mp3
mmīī,mmi33,.mp3
mmīīsī,mmii3si3,.mp3
mmóhsí,mmo2hsi2,.mp3
mmóm,mmo2m,.mp3
mmōm,mmo3m,.mp3
mmómnsí,mmo2mnsi2,.mp3
mmōmsī,mmo3msi3,.mp3
mmóó,mmoo2,.mp3
mmóósí,mmoo2si2,.mp3
mmú',mmu2_g,.mp3
mmʉ̄',mmuu3_g,.mp3
mmʉ̄'sī,mmuu3_gsi3,.mp3
mmú'zhwìè,mmu2_gzhwie1,.mp3
mmúú,mmu22,.mp3
mmúúsí,mmu22si2,.mp3
mmwēn,mmwe3n,.mp3
mǒ,mo7,.mp3
mō,mo3,.mp3
mó',mo2_g,.mp3
mò',mo1_g,.mp3
mó' fà'á,mo2_g_fa1_ga2,.mp3
mǒ'mfèn,mo7_gmfe1n,.mp3
mó'mvàk,mo2_gmva1k,.mp3
mǒ'ngɑ̀ɑ̀,mo7_gngaff1,.mp3
mǒ'njàmnzɑ̄,mo7_gnja1mnzaf3,.mp3
mô'nsè',mo5_gns1_g,.mp3
mó'ntīē,mo2_gntie3,.mp3
mǒ'ntīē,mo7_gntie3,.mp3
mó'ntìè',mo2_gntie1_g,.mp3
mó'pàh,mo2_gpa1h,.mp3
mǒ'wèn,mo7_gwe1n,.mp3
mò'yǎtnjàb,mo1_gya7tnja1b,.mp3
mó'zʉ̀',mo2_gzuu1_g,.mp3
mōh,mo3h,.mp3
mǒhshʉ́ɑ́,mo7hshuuaf2,.mp3
mǒhshʉ̄ɑ̄,mo7hshuuaf3,.mp3
mòhsì,mo1hsi1,.mp3
móhsīē,mo2hsie3,.mp3
mōhsìmìè,mo3hsi1mie1,.mp3
mòm,mo1m,.mp3
mōm,mo3m,.mp3
mómnsí,mo2msi2,.mp3
mòmòshʉ̄,mo1mo1shuu3,.mp3
mòmsì,mo1msi1,.mp3
mōmsī,mo3msi3,.mp3
Mōndè,mo3nde1,.mp3
mòò,moo1,.mp3
mōō,moo3,.mp3
mōōfǐ,moo3fi7,.mp3
mōōfī,moo3fi3,.mp3
mōōhwìē,moo3hwi1e3,.mp3
mōōhwīē,moo3hwie3,.mp3
mōōkónshì,moo3ko2nshi1,.mp3
mōōmbā',moo3mba3_g,.mp3
mōōmʉ̀nzhwīē,moo3muu1nzhwie3,.mp3
mōōnkō',moo3nko3_g,.mp3
mōōntìā,moo3nti1a3,.mp3
mōōntìāā,moo3nti1a3,.mp3
mòōntʉ̀ɑ̀',moo1_oo3_ntuuaf1_g,.mp3
mòòsì,moo1si1,.mp3
mōōtīā,moo3tia3,.mp3
mʉ̀,muu1,.mp3
mù',mu1_g,.mp3
mʉ̀',muu1_g,.mp3
mʉ̄',muu3_g,.mp3
mʉ̄'sī,muu3_gsi3,.mp3
mǔ'zhwìè,mu7_gzhwie1,.mp3
mʉ̄ɑ̄,muuaf3,.mp3
mʉ̄ɑ̄càk,muuaf3ca1k,.mp3
mʉ̄ɑ̄ghɑ̀',muuaf3ghaf1_g,.mp3
mʉ̄ɑ̄lòh,muuaf3lo1h,.mp3
mʉ̄ɑ̄lōh,muuaf3lo3h,.mp3
mʉ̄ɑ̄lū',muuaf3lu3_g,.mp3
mʉ̄ɑ̄mbàk,muuaf3mba1k,.mp3
mʉ̄ɑ̄mbōk,muuaf3mbo3k,.mp3
mʉ̄ɑ̄mōh,muuaf3mo3h,.mp3
mʉ̄ɑ̄mʉ̄ɑ̄,muuaf3muuaf3,.mp3
mʉ̄ɑ̄ndē',muuaf3nde3_g,.mp3
mʉ̄ɑ̄ndə̄',muuaf3ndeu3_g,.mp3
mʉ̄ɑ̄ndʉ̌',muuaf3nduu7_g,.mp3
mʉ̄ɑ̄ndʉ̄',muuaf3nduu3_g,.mp3
mʉ̄ɑ̄ngāp,muuaf3nga3p,.mp3
mʉ̄ɑ̄ngʉ̄ɑ̄',muuaf3nguuaf3_g,.mp3
mʉ̄ɑ̄nshì,muuaf3nshi1,.mp3
mʉ̄ɑ̄ntēē,muuaf3ntee3,.mp3
mʉ̄ɑ̄pīē,muuaf3pie3,.mp3
mʉ̄ɑ̄pôh,muuaf3po5h,.mp3
mʉ̄ɑ̄pōh,muuaf3po3h,.mp3
mʉ̄ɑ̄wū,muuaf3wu3,.mp3
mʉ̄ɑ̄zàk,muuaf3za1k,.mp3
mʉ̄hə̀ə̄,muu3heu1eu3,.mp3
mʉ̄hə̄ə̄,muu3heu33,.mp3
